#permanent_code,gen1,gen2,gen3,level,name,imp,org_code,tr_name
1325531144;79;2;8;3;脑科医院;9999;90208;
1325531145;79;2;9;3;妇科医院;9999;90209;
1325531146;79;2;10;3;精神病医院;9999;90210;
1325531147;79;2;11;3;传染病医院;9999;90211;
1325793281;79;6;1;3;药房 ;9999;90601;
1325793282;79;6;2;3;医疗保健用品;9999;90602;
1325858817;79;7;1;3;宠物诊所;9999;90701;
1325858818;79;7;2;3;兽医站 ;9999;90702;
1342242817;80;1;1;3;六星级及以上宾馆;9999;100101;
1342242818;80;1;2;3;五星级宾馆;9999;100102;
1342242819;80;1;3;3;四星级宾馆;9999;100103;
1342242820;80;1;4;3;三星级宾馆 ;9999;100104;
1342242821;80;1;5;3;经济型连锁酒店;9999;100105;
1342308353;80;2;1;3;青年旅舍;9999;100201;
1359020033;81;1;1;3;公园 ;9999;110101;
1359020034;81;1;2;3;动物园;9999;110102;
1359020035;81;1;3;3;植物园 ;9999;110103;
1359020036;81;1;4;3;水族馆 ;9999;110104;
1359020037;81;1;5;3;城市广场 ;9999;110105;
1359085569;81;2;1;3;世界遗产;9999;110201;
1359085570;81;2;2;3;国家级景点;9999;110202;
1359085571;81;2;3;3;省级景点;9999;110203;
1359085572;81;2;4;3;纪念馆;9999;110204;
1359085573;81;2;5;3;寺庙道观;9999;110205;
1359085574;81;2;6;3;教堂 ;9999;110206;
1359085575;81;2;7;3;回教寺;9999;110207;
1359085576;81;2;8;3;海滩;9999;110208;
1375862785;82;2;1;3;商务写字楼;9999;120201;
1375862786;82;2;2;3;工业大厦建筑物;9999;120202;
1375862787;82;2;3;3;商住两用楼宇;9999;120203;
1375928321;82;3;1;3;别墅;9999;120301;
1375928322;82;3;2;3;住宅小区;9999;120302;
1375928323;82;3;3;3;宿舍;9999;120303;
1375928324;82;3;4;3;社区中心 ;9999;120304;
1392574465;83;1;1;3;国家级机关及事业单位;9999;130101;
